id,brand,supplier_sku,title,finish,construction,status,width_mm,height_mm,depth_mm,model_url,source_url,review_reasons
bvc-3371,Blue Valley,VFD22-WS,Vanity Full-Height Door-Match End Panel,White shaker,,specification_review,,,,,https://bluevalleycabinets.ca/product/vanity-full-height-door-match-end-panel-vfd22/?attribute_pa_color=ws,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-3370,Blue Valley,VFD22-NO,Vanity Full-Height Door-Match End Panel,Natural Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/vanity-full-height-door-match-end-panel-vfd22/?attribute_pa_color=oak-2,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-3369,Blue Valley,VFD22-GW,Vanity Full-Height Door-Match End Panel,Gloss White,,specification_review,,,,,https://bluevalleycabinets.ca/product/vanity-full-height-door-match-end-panel-vfd22/?attribute_pa_color=gw,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-3368,Blue Valley,VFD22,Vanity Full-Height Door-Match End Panel,Dark Walnut,,specification_review,,,,,https://bluevalleycabinets.ca/product/vanity-full-height-door-match-end-panel-vfd22/?attribute_pa_color=dw,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-3158,Blue Valley,ER3621-PW,Corner Closet Top Box,PREMIUM WHITE,,specification_review,,,,,https://bluevalleycabinets.ca/product/corner-top-closet-cabinet-top-box/?attribute_pa_color=premium-white&attribute_pa_width=er3621,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-3157,Blue Valley,ER3021-PW,Corner Closet Top Box,PREMIUM WHITE,,specification_review,,,,,https://bluevalleycabinets.ca/product/corner-top-closet-cabinet-top-box/?attribute_pa_color=premium-white&attribute_pa_width=er3021,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-3156,Blue Valley,ER3621-LO,Corner Closet Top Box,Light Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/corner-top-closet-cabinet-top-box/?attribute_pa_color=light-oak&attribute_pa_width=er3621,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-3155,Blue Valley,ER3021-LO,Corner Closet Top Box,Light Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/corner-top-closet-cabinet-top-box/?attribute_pa_color=light-oak&attribute_pa_width=er3021,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-3154,Blue Valley,ER3621,Corner Closet Top Box,Kansas Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/corner-top-closet-cabinet-top-box/?attribute_pa_color=kansas-oak&attribute_pa_width=er3621,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-3153,Blue Valley,ER3021,Corner Closet Top Box,Kansas Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/corner-top-closet-cabinet-top-box/?attribute_pa_color=kansas-oak&attribute_pa_width=er3021,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-3146,Blue Valley,ER3684F-W,Corner Closet,PREMIUM WHITE,,specification_review,,,,,https://bluevalleycabinets.ca/product/corner-closet/?attribute_pa_color=premium-white&attribute_pa_width=er3684f,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-3145,Blue Valley,ER3084F-W,Corner Closet,PREMIUM WHITE,,specification_review,,,,,https://bluevalleycabinets.ca/product/corner-closet/?attribute_pa_color=premium-white&attribute_pa_width=er3084f,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-3144,Blue Valley,ER3684F-NO,Corner Closet,Natural Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/corner-closet/?attribute_pa_color=oak-2&attribute_pa_width=er3684f,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-3143,Blue Valley,ER3084F-NO,Corner Closet,Natural Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/corner-closet/?attribute_pa_color=oak-2&attribute_pa_width=er3084f,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-3142,Blue Valley,ER3684F,Corner Closet,Kansas Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/corner-closet/?attribute_pa_color=kansas-oak&attribute_pa_width=er3684f,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-3141,Blue Valley,ER3084F,Corner Closet,Kansas Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/corner-closet/?attribute_pa_color=kansas-oak&attribute_pa_width=er3084f,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-3116,Blue Valley,HR36,Closet Hanging ROD,,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-hanging-rod/?attribute_pa_width=hr36,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-3115,Blue Valley,HR30,Closet Hanging ROD,,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-hanging-rod/?attribute_pa_width=hr30,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-3114,Blue Valley,HR24,Closet Hanging ROD,,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-hanging-rod/?attribute_pa_width=hr24,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-3113,Blue Valley,HR21,Closet Hanging ROD,,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-hanging-rod/?attribute_pa_width=hr21,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-3112,Blue Valley,HR18,Closet Hanging ROD,,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-hanging-rod/?attribute_pa_width=hr18,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-3111,Blue Valley,HR15,Closet Hanging ROD,,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-hanging-rod/?attribute_pa_width=hr15,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-3104,Blue Valley,W3624-WS,"24"" Height Cabinet – 12D",White shaker,,specification_review,,,,,https://bluevalleycabinets.ca/product/24-height-cabinet-12d/?attribute_pa_width=w3624&attribute_pa_color=ws,Selected width missing or outside explicitly documented range
bvc-3103,Blue Valley,W3024-WS,"24"" Height Cabinet – 12D",White shaker,,specification_review,,,,,https://bluevalleycabinets.ca/product/24-height-cabinet-12d/?attribute_pa_width=w3024&attribute_pa_color=ws,Selected width missing or outside explicitly documented range
bvc-3102,Blue Valley,W3624-NO,"24"" Height Cabinet – 12D",Natural Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/24-height-cabinet-12d/?attribute_pa_width=w3624&attribute_pa_color=oak-2,Selected width missing or outside explicitly documented range
bvc-3101,Blue Valley,W3024-NO,"24"" Height Cabinet – 12D",Natural Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/24-height-cabinet-12d/?attribute_pa_width=w3024&attribute_pa_color=oak-2,Selected width missing or outside explicitly documented range
bvc-3100,Blue Valley,W3624-GW,"24"" Height Cabinet – 12D",Gloss White,,specification_review,,,,,https://bluevalleycabinets.ca/product/24-height-cabinet-12d/?attribute_pa_width=w3624&attribute_pa_color=gw,Selected width missing or outside explicitly documented range
bvc-3099,Blue Valley,W3024-GW,"24"" Height Cabinet – 12D",Gloss White,,specification_review,,,,,https://bluevalleycabinets.ca/product/24-height-cabinet-12d/?attribute_pa_width=w3024&attribute_pa_color=gw,Selected width missing or outside explicitly documented range
bvc-3098,Blue Valley,W3624,"24"" Height Cabinet – 12D",Dark Walnut,,specification_review,,,,,https://bluevalleycabinets.ca/product/24-height-cabinet-12d/?attribute_pa_width=w3624&attribute_pa_color=dw,Selected width missing or outside explicitly documented range
bvc-3097,Blue Valley,W3024,"24"" Height Cabinet – 12D",Dark Walnut,,specification_review,,,,,https://bluevalleycabinets.ca/product/24-height-cabinet-12d/?attribute_pa_width=w3024&attribute_pa_color=dw,Selected width missing or outside explicitly documented range
bvc-3095,Blue Valley,W36212430-WS,"12""-21"" Height Wall Cabinet – 24D",White shaker,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height-wall-cabinet-24d/?attribute_pa_width=w362124&attribute_pa_color=ws,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3094,Blue Valley,W36182430-WS,"12""-21"" Height Wall Cabinet – 24D",White shaker,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height-wall-cabinet-24d/?attribute_pa_width=w361824&attribute_pa_color=ws,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3093,Blue Valley,W36152430-WS,"12""-21"" Height Wall Cabinet – 24D",White shaker,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height-wall-cabinet-24d/?attribute_pa_width=w361524&attribute_pa_color=ws,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3092,Blue Valley,W36122430-WS,"12""-21"" Height Wall Cabinet – 24D",White shaker,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height-wall-cabinet-24d/?attribute_pa_width=w361224&attribute_pa_color=ws,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3091,Blue Valley,W30212430-WS,"12""-21"" Height Wall Cabinet – 24D",White shaker,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height-wall-cabinet-24d/?attribute_pa_width=w302124&attribute_pa_color=ws,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3090,Blue Valley,W30182430-WS,"12""-21"" Height Wall Cabinet – 24D",White shaker,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height-wall-cabinet-24d/?attribute_pa_width=w301824&attribute_pa_color=ws,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3089,Blue Valley,W30152430-WS,"12""-21"" Height Wall Cabinet – 24D",White shaker,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height-wall-cabinet-24d/?attribute_pa_width=w301524&attribute_pa_color=ws,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3088,Blue Valley,W30122430-WS,"12""-21"" Height Wall Cabinet – 24D",White shaker,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height-wall-cabinet-24d/?attribute_pa_width=w301224&attribute_pa_color=ws,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3087,Blue Valley,W36212430-NO,"12""-21"" Height Wall Cabinet – 24D",Natural Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height-wall-cabinet-24d/?attribute_pa_width=w362124&attribute_pa_color=oak-2,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3086,Blue Valley,W36182430-NO,"12""-21"" Height Wall Cabinet – 24D",Natural Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height-wall-cabinet-24d/?attribute_pa_width=w361824&attribute_pa_color=oak-2,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3085,Blue Valley,W36152430-NO,"12""-21"" Height Wall Cabinet – 24D",Natural Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height-wall-cabinet-24d/?attribute_pa_width=w361524&attribute_pa_color=oak-2,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3084,Blue Valley,W36122430-NO,"12""-21"" Height Wall Cabinet – 24D",Natural Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height-wall-cabinet-24d/?attribute_pa_width=w361224&attribute_pa_color=oak-2,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3083,Blue Valley,W30212430-NO,"12""-21"" Height Wall Cabinet – 24D",Natural Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height-wall-cabinet-24d/?attribute_pa_width=w302124&attribute_pa_color=oak-2,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3082,Blue Valley,W30182430-NO,"12""-21"" Height Wall Cabinet – 24D",Natural Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height-wall-cabinet-24d/?attribute_pa_width=w301824&attribute_pa_color=oak-2,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3081,Blue Valley,W30152430-NO,"12""-21"" Height Wall Cabinet – 24D",Natural Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height-wall-cabinet-24d/?attribute_pa_width=w301524&attribute_pa_color=oak-2,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3080,Blue Valley,W30122430-NO,"12""-21"" Height Wall Cabinet – 24D",Natural Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height-wall-cabinet-24d/?attribute_pa_width=w301224&attribute_pa_color=oak-2,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3079,Blue Valley,W36212430-GW,"12""-21"" Height Wall Cabinet – 24D",Gloss White,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height-wall-cabinet-24d/?attribute_pa_width=w362124&attribute_pa_color=gw,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3078,Blue Valley,W36182430-GW,"12""-21"" Height Wall Cabinet – 24D",Gloss White,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height-wall-cabinet-24d/?attribute_pa_width=w361824&attribute_pa_color=gw,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3077,Blue Valley,W36152430-GW,"12""-21"" Height Wall Cabinet – 24D",Gloss White,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height-wall-cabinet-24d/?attribute_pa_width=w361524&attribute_pa_color=gw,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3076,Blue Valley,W36122430-GW,"12""-21"" Height Wall Cabinet – 24D",Gloss White,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height-wall-cabinet-24d/?attribute_pa_width=w361224&attribute_pa_color=gw,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3075,Blue Valley,W30212430-GW,"12""-21"" Height Wall Cabinet – 24D",Gloss White,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height-wall-cabinet-24d/?attribute_pa_width=w302124&attribute_pa_color=gw,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3074,Blue Valley,W30182430-GW,"12""-21"" Height Wall Cabinet – 24D",Gloss White,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height-wall-cabinet-24d/?attribute_pa_width=w301824&attribute_pa_color=gw,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3073,Blue Valley,W30152430-GW,"12""-21"" Height Wall Cabinet – 24D",Gloss White,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height-wall-cabinet-24d/?attribute_pa_width=w301524&attribute_pa_color=gw,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3072,Blue Valley,W30122430-GW,"12""-21"" Height Wall Cabinet – 24D",Gloss White,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height-wall-cabinet-24d/?attribute_pa_width=w301224&attribute_pa_color=gw,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3071,Blue Valley,W36212430-DW,"12""-21"" Height Wall Cabinet – 24D",Dark Walnut,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height-wall-cabinet-24d/?attribute_pa_width=w362124&attribute_pa_color=dw,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3070,Blue Valley,W36182430-DW,"12""-21"" Height Wall Cabinet – 24D",Dark Walnut,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height-wall-cabinet-24d/?attribute_pa_width=w361824&attribute_pa_color=dw,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3069,Blue Valley,W36152430-DW,"12""-21"" Height Wall Cabinet – 24D",Dark Walnut,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height-wall-cabinet-24d/?attribute_pa_width=w361524&attribute_pa_color=dw,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3068,Blue Valley,W36122430-DW,"12""-21"" Height Wall Cabinet – 24D",Dark Walnut,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height-wall-cabinet-24d/?attribute_pa_width=w361224&attribute_pa_color=dw,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3067,Blue Valley,W30212430-DW,"12""-21"" Height Wall Cabinet – 24D",Dark Walnut,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height-wall-cabinet-24d/?attribute_pa_width=w302124&attribute_pa_color=dw,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3066,Blue Valley,W30182430-DW,"12""-21"" Height Wall Cabinet – 24D",Dark Walnut,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height-wall-cabinet-24d/?attribute_pa_width=w301824&attribute_pa_color=dw,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3065,Blue Valley,W30152430-DW,"12""-21"" Height Wall Cabinet – 24D",Dark Walnut,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height-wall-cabinet-24d/?attribute_pa_width=w301524&attribute_pa_color=dw,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3064,Blue Valley,W30122430-DW,"12""-21"" Height Wall Cabinet – 24D",Dark Walnut,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height-wall-cabinet-24d/?attribute_pa_width=w301224&attribute_pa_color=dw,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3057,Blue Valley,WSL3618-WS,Wall Single Lift Cabinet,White shaker,,specification_review,,,,,https://bluevalleycabinets.ca/product/wall-single-lift-cabinet/?attribute_pa_width=wsl3618&attribute_pa_color=ws,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3054,Blue Valley,WSL3018-WS,Wall Single Lift Cabinet,White shaker,,specification_review,,,,,https://bluevalleycabinets.ca/product/wall-single-lift-cabinet/?attribute_pa_width=wsl3018&attribute_pa_color=ws,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3051,Blue Valley,WSL3618-NO,Wall Single Lift Cabinet,Natural Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/wall-single-lift-cabinet/?attribute_pa_width=wsl3618&attribute_pa_color=oak-2,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3048,Blue Valley,WSL3018-NO,Wall Single Lift Cabinet,Natural Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/wall-single-lift-cabinet/?attribute_pa_width=wsl3018&attribute_pa_color=oak-2,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3045,Blue Valley,WSL3618-GW,Wall Single Lift Cabinet,Gloss White,,specification_review,,,,,https://bluevalleycabinets.ca/product/wall-single-lift-cabinet/?attribute_pa_width=wsl3618&attribute_pa_color=gw,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3042,Blue Valley,WSL3018-GW,Wall Single Lift Cabinet,Gloss White,,specification_review,,,,,https://bluevalleycabinets.ca/product/wall-single-lift-cabinet/?attribute_pa_width=wsl3018&attribute_pa_color=gw,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3039,Blue Valley,WSL3618-DW,Wall Single Lift Cabinet,Dark Walnut,,specification_review,,,,,https://bluevalleycabinets.ca/product/wall-single-lift-cabinet/?attribute_pa_width=wsl3618&attribute_pa_color=dw,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3036,Blue Valley,WSL3018-DW,Wall Single Lift Cabinet,Dark Walnut,,specification_review,,,,,https://bluevalleycabinets.ca/product/wall-single-lift-cabinet/?attribute_pa_width=wsl3018&attribute_pa_color=dw,Selected width missing or outside explicitly documented range; Selected height lacks a verified dimensional specification
bvc-3027,Blue Valley,W362130-WS,"12""-21"" Height Wall Cabinet – 12D",White shaker,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height_wall_cabinet-12d/?attribute_pa_width=w3621&attribute_pa_color=ws,"Description repeatedly says 12-inch height while variants include 15,18,21-inch heights; Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements"
bvc-3026,Blue Valley,W362130-NO,"12""-21"" Height Wall Cabinet – 12D",Natural Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height_wall_cabinet-12d/?attribute_pa_width=w3621&attribute_pa_color=oak-2,"Description repeatedly says 12-inch height while variants include 15,18,21-inch heights; Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements"
bvc-3025,Blue Valley,W362130-GW,"12""-21"" Height Wall Cabinet – 12D",Gloss White,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height_wall_cabinet-12d/?attribute_pa_width=w3621&attribute_pa_color=gw,"Description repeatedly says 12-inch height while variants include 15,18,21-inch heights; Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements"
bvc-3024,Blue Valley,W362130-DW,"12""-21"" Height Wall Cabinet – 12D",Dark Walnut,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height_wall_cabinet-12d/?attribute_pa_width=w3621&attribute_pa_color=dw,"Description repeatedly says 12-inch height while variants include 15,18,21-inch heights; Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements"
bvc-3023,Blue Valley,W361830-WS,"12""-21"" Height Wall Cabinet – 12D",White shaker,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height_wall_cabinet-12d/?attribute_pa_width=w3618&attribute_pa_color=ws,"Description repeatedly says 12-inch height while variants include 15,18,21-inch heights; Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements"
bvc-3022,Blue Valley,W361830-NO,"12""-21"" Height Wall Cabinet – 12D",Natural Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height_wall_cabinet-12d/?attribute_pa_width=w3618&attribute_pa_color=oak-2,"Description repeatedly says 12-inch height while variants include 15,18,21-inch heights; Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements"
bvc-3021,Blue Valley,W361830-GW,"12""-21"" Height Wall Cabinet – 12D",Gloss White,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height_wall_cabinet-12d/?attribute_pa_width=w3618&attribute_pa_color=gw,"Description repeatedly says 12-inch height while variants include 15,18,21-inch heights; Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements"
bvc-3020,Blue Valley,W361830-DW,"12""-21"" Height Wall Cabinet – 12D",Dark Walnut,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height_wall_cabinet-12d/?attribute_pa_width=w3618&attribute_pa_color=dw,"Description repeatedly says 12-inch height while variants include 15,18,21-inch heights; Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements"
bvc-3019,Blue Valley,W361530-WS,"12""-21"" Height Wall Cabinet – 12D",White shaker,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height_wall_cabinet-12d/?attribute_pa_width=w3615&attribute_pa_color=ws,"Description repeatedly says 12-inch height while variants include 15,18,21-inch heights; Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements"
bvc-3018,Blue Valley,W361530-NO,"12""-21"" Height Wall Cabinet – 12D",Natural Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height_wall_cabinet-12d/?attribute_pa_width=w3615&attribute_pa_color=oak-2,"Description repeatedly says 12-inch height while variants include 15,18,21-inch heights; Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements"
bvc-3017,Blue Valley,W361530-GW,"12""-21"" Height Wall Cabinet – 12D",Gloss White,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height_wall_cabinet-12d/?attribute_pa_width=w3615&attribute_pa_color=gw,"Description repeatedly says 12-inch height while variants include 15,18,21-inch heights; Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements"
bvc-3016,Blue Valley,W361530-DW,"12""-21"" Height Wall Cabinet – 12D",Dark Walnut,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height_wall_cabinet-12d/?attribute_pa_width=w3615&attribute_pa_color=dw,"Description repeatedly says 12-inch height while variants include 15,18,21-inch heights; Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements"
bvc-3015,Blue Valley,W361230-WS,"12""-21"" Height Wall Cabinet – 12D",White shaker,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height_wall_cabinet-12d/?attribute_pa_width=w3612&attribute_pa_color=ws,"Description repeatedly says 12-inch height while variants include 15,18,21-inch heights; Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements"
bvc-3014,Blue Valley,W361230-NO,"12""-21"" Height Wall Cabinet – 12D",Natural Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height_wall_cabinet-12d/?attribute_pa_width=w3612&attribute_pa_color=oak-2,"Description repeatedly says 12-inch height while variants include 15,18,21-inch heights; Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements"
bvc-3013,Blue Valley,W361230-GW,"12""-21"" Height Wall Cabinet – 12D",Gloss White,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height_wall_cabinet-12d/?attribute_pa_width=w3612&attribute_pa_color=gw,"Description repeatedly says 12-inch height while variants include 15,18,21-inch heights; Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements"
bvc-3012,Blue Valley,W361230-DW,"12""-21"" Height Wall Cabinet – 12D",Dark Walnut,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height_wall_cabinet-12d/?attribute_pa_width=w3612&attribute_pa_color=dw,"Description repeatedly says 12-inch height while variants include 15,18,21-inch heights; Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements"
bvc-3011,Blue Valley,W302130-WS,"12""-21"" Height Wall Cabinet – 12D",White shaker,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height_wall_cabinet-12d/?attribute_pa_width=w3021&attribute_pa_color=ws,"Description repeatedly says 12-inch height while variants include 15,18,21-inch heights; Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements"
bvc-3010,Blue Valley,W302130-NO,"12""-21"" Height Wall Cabinet – 12D",Natural Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height_wall_cabinet-12d/?attribute_pa_width=w3021&attribute_pa_color=oak-2,"Description repeatedly says 12-inch height while variants include 15,18,21-inch heights; Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements"
bvc-3009,Blue Valley,W302130-GW,"12""-21"" Height Wall Cabinet – 12D",Gloss White,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height_wall_cabinet-12d/?attribute_pa_width=w3021&attribute_pa_color=gw,"Description repeatedly says 12-inch height while variants include 15,18,21-inch heights; Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements"
bvc-3008,Blue Valley,W302130-DW,"12""-21"" Height Wall Cabinet – 12D",Dark Walnut,,specification_review,,,,,https://bluevalleycabinets.ca/product/12-21-height_wall_cabinet-12d/?attribute_pa_width=w3021&attribute_pa_color=dw,"Description repeatedly says 12-inch height while variants include 15,18,21-inch heights; Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements"
